position_h,position_v,velocity_h,velocity_v,action_h,action_v,value
1,14,1,2,1,0,-10.0
1,14,1,2,1,1,-2.668039538714992
2,9,2,1,-1,-1,-20.0
2,9,2,1,-1,0,-16.0
2,9,2,1,-1,1,-12.0
2,9,2,1,0,-1,-19.0
2,9,2,1,0,0,-17.0
2,9,2,1,0,1,-14.0
2,9,2,1,1,-1,-19.0
2,9,2,1,1,0,0.024568894587957635
2,9,2,1,1,1,-9.568824690353484
2,10,2,2,-1,-1,0.6193967031552269
2,10,2,2,-1,0,0.5370633279358634
2,10,2,2,-1,1,-15.999999999999998
2,10,2,2,0,-1,0.01737713125562701
2,10,2,2,0,0,-11.572813682528858
2,10,2,2,0,1,0.10402338788038112
2,10,2,2,1,-1,0.7672040247149781
2,10,2,2,1,0,-11.0
2,10,2,2,1,1,0.09361392710931749
1,9,3,1,-1,-1,-10.766831952980981
1,9,3,1,-1,0,-12.195810906512818
1,9,3,1,-1,1,-9.756279746878896
1,9,3,1,0,-1,-10.308563698839144
1,9,3,1,0,0,-11.0
1,9,3,1,0,1,-13.390643351882817
1,9,3,1,1,-1,-19.0
1,9,3,1,1,0,-11.772455089820358
1,9,3,1,1,1,-12.0
0,10,1,0,-1,0,-13.0
0,10,1,0,-1,1,-11.0
0,10,1,0,0,0,-16.0
0,10,1,0,0,1,-13.0
0,10,1,0,1,0,-10.762865848511659
0,10,1,0,1,1,-11.924251742487693
1,14,4,3,-1,-1,-16.0
1,14,4,3,-1,0,-15.497597752370094
1,14,4,3,-1,1,-16.37489264993357
1,14,4,3,0,-1,-17.0
1,14,4,3,0,0,-21.0
1,14,4,3,0,1,-21.0
1,14,4,3,1,-1,-20.0
1,14,4,3,1,0,-11.4441303856784
1,14,4,3,1,1,-12.930299213136017
1,11,1,0,-1,0,-15.0
1,11,1,0,-1,1,-9.018454472432442
1,11,1,0,0,0,-10.0
1,11,1,0,0,1,-9.986110250824787
1,11,1,0,1,0,-20.0
1,11,1,0,1,1,-17.0
1,12,0,1,0,-1,0.2562226851723909
1,12,0,1,0,0,-8.018454472432442
1,12,0,1,0,1,-13.0
1,12,0,1,1,-1,0.23159762391739458
1,12,0,1,1,0,-2.0
1,12,0,1,1,1,-9.0
1,14,0,2,0,-1,-4.555346874286725
1,14,0,2,0,0,0.0
1,14,0,2,0,1,-12.0
1,14,0,2,1,-1,-10.0
1,14,0,2,1,0,0.0
1,14,0,2,1,1,-8.919365599807747
4,8,1,0,-1,0,-15.0
4,8,1,0,-1,1,-8.53474475949925
4,8,1,0,0,0,-14.0
4,8,1,0,0,1,-12.864456572340085
4,8,1,0,1,0,-11.0
4,8,1,0,1,1,-13.710568759717127
3,8,1,0,-1,0,-17.0
3,8,1,0,-1,1,-17.0
3,8,1,0,0,0,-13.0
3,8,1,0,0,1,-13.0
3,8,1,0,1,0,0.05573243221799795
3,8,1,0,1,1,-4.0
4,6,4,0,-1,0,-13.571610398269245
4,6,4,0,-1,1,-13.0
4,6,4,0,0,0,-12.03096793329014
4,6,4,0,0,1,-11.352170329286478
4,6,4,0,1,0,-9.695105594555384
4,6,4,0,1,1,-12.790563585543367
0,7,4,1,-1,-1,0.18258230837863676
0,7,4,1,-1,0,-12.0
0,7,4,1,-1,1,-14.0
0,7,4,1,0,-1,-7.999999999999999
0,7,4,1,0,0,-14.37452697318541
0,7,4,1,0,1,-10.0
0,7,4,1,1,-1,-7.0
0,7,4,1,1,0,-9.0
0,7,4,1,1,1,0.14411238815514815
0,10,1,1,-1,-1,-11.0
0,10,1,1,-1,0,-9.431460028725159
0,10,1,1,-1,1,-11.0
0,10,1,1,0,-1,-10.0
0,10,1,1,0,0,-17.0
0,10,1,1,0,1,-12.0
0,10,1,1,1,-1,-10.08388358773983
0,10,1,1,1,0,-14.0
0,10,1,1,1,1,-10.0
0,11,0,1,0,-1,-8.0
0,11,0,1,0,0,-10.0
0,11,0,1,0,1,-8.0
0,11,0,1,1,-1,0.24951311301152823
0,11,0,1,1,0,-10.294511593628142
0,11,0,1,1,1,-1.0
2,14,0,2,1,1,-9.0
2,14,0,2,0,-1,-0.9999999999999999
2,14,0,2,0,0,0.2467956214408561
2,14,0,2,0,1,0.4037988682908247
2,14,0,2,1,-1,-15.0
2,14,0,2,1,0,0.5360396278336835
0,15,3,2,-1,-1,-18.0
0,15,3,2,-1,0,-19.0
0,15,3,2,-1,1,-16.0
0,15,3,2,0,-1,-14.116247726889945
0,15,3,2,0,0,-16.0
0,15,3,2,0,1,-16.0
0,15,3,2,1,-1,-15.999999999999998
0,15,3,2,1,0,-13.248565183285557
0,15,3,2,1,1,-11.539503168146972
2,7,3,0,-1,0,-10.652621227344556
2,7,3,0,-1,1,-14.0
2,7,3,0,0,0,-10.107359384887031
2,7,3,0,0,1,-11.570089083471691
2,7,3,0,1,0,-13.0
2,7,3,0,1,1,-19.420284413271737
2,15,1,2,-1,-1,0.0
2,15,1,2,-1,0,-1.0
2,15,1,2,-1,1,-12.066952051509812
2,15,1,2,0,-1,0.0
2,15,1,2,0,0,-12.0
2,15,1,2,0,1,-8.0
2,15,1,2,1,-1,0.0
2,15,1,2,1,0,-12.0
2,15,1,2,1,1,-13.0
3,12,0,0,0,1,-14.0
3,12,0,0,1,0,-6.096618133626153
3,12,0,0,1,1,-1.0
3,14,0,3,0,-1,0.06343381794999592
3,14,0,3,0,0,-17.0
3,14,0,3,0,1,0.43800045557223777
3,14,0,3,1,-1,0.2119365253353851
3,14,0,3,1,0,-18.0
3,14,0,3,1,1,0.2593425260663599
3,11,2,0,-1,0,-3.9999999999999996
3,11,2,0,-1,1,-1.0
3,11,2,0,0,0,-9.0
3,11,2,0,0,1,-15.0
3,11,2,0,1,0,-17.0
3,11,2,0,1,1,-16.0
13,5,4,0,-1,0,0.8907056489510842
13,5,4,0,-1,1,0.7635726994290485
13,5,4,0,0,0,0.7693851585992522
13,5,4,0,0,1,-6.0
13,5,4,0,1,0,0.5056888737198987
13,5,4,0,1,1,0.7982176134092203
4,6,5,0,-1,0,-13.714786553907558
4,6,5,0,-1,1,-9.52006492012869
4,6,5,0,0,0,-12.019642098559526
4,6,5,0,0,1,-16.625845567873405
9,8,5,2,-1,-1,0.2375873476836594
9,8,5,2,-1,0,0.36107260932113483
9,8,5,2,-1,1,-22.0
9,8,5,2,0,-1,0.2151449633128203
9,8,5,2,0,0,-9.0
9,8,5,2,0,1,0.48788428135762274
5,11,4,3,-1,-1,0.4104596492618965
5,11,4,3,-1,0,0.32436773548021314
5,11,4,3,-1,1,0.6736644953623495
5,11,4,3,0,-1,0.0339793509357742
5,11,4,3,0,0,0.38355195626954064
5,11,4,3,0,1,0.6940092177610964
5,11,4,3,1,-1,0.797271544622227
5,11,4,3,1,0,0.27242590082671025
5,11,4,3,1,1,-21.0
1,6,3,0,-1,0,-2.0
1,6,3,0,-1,1,-20.0
1,6,3,0,0,0,-9.0
1,6,3,0,0,1,-12.0
1,6,3,0,1,0,-9.0
1,6,3,0,1,1,-11.0
0,15,5,4,-1,-1,-20.0
0,15,5,4,-1,0,0.29651833018894724
0,15,5,4,-1,1,0.7739106444444164
0,15,5,4,0,-1,0.5389942139505814
0,15,5,4,0,0,0.592649837559657
0,15,5,4,0,1,0.6842105133876394
2,11,1,1,-1,-1,-13.882990843088123
2,11,1,1,-1,0,-9.493536502458598
2,11,1,1,-1,1,-0.19827870585143983
2,11,1,1,0,-1,-3.9999999999999996
2,11,1,1,0,0,-9.641301237177412
2,11,1,1,0,1,-6.735972354353545
2,11,1,1,1,-1,-14.321526516447525
2,11,1,1,1,0,-10.258399785771461
2,11,1,1,1,1,-17.0
2,15,1,3,-1,-1,-13.0
2,15,1,3,-1,0,-9.798122824031271
2,15,1,3,-1,1,-11.731370844548625
2,15,1,3,0,-1,-14.0
2,15,1,3,0,0,-11.09481831153178
2,15,1,3,0,1,-13.0
2,15,1,3,1,-1,-17.0
2,15,1,3,1,0,-12.638784905254782
2,15,1,3,1,1,-12.0
2,13,0,0,0,1,-8.0
2,13,0,0,1,0,-2.0
2,13,0,0,1,1,0.0
1,14,1,0,-1,0,-14.0
1,14,1,0,-1,1,-6.0
1,14,1,0,0,0,0.07944036348772521
1,14,1,0,0,1,-8.446979846841637
1,14,1,0,1,0,-13.646092273426653
1,14,1,0,1,1,-10.0
2,14,0,1,1,-1,-7.0
2,14,0,1,0,-1,-3.0
2,14,0,1,0,0,-6.294849927345753
2,14,0,1,0,1,0.0
2,14,0,1,1,0,-0.9999999999999999
2,14,0,1,1,1,0.0
2,13,0,1,0,-1,-3.2293959305951185
2,13,0,1,0,0,-13.0
2,13,0,1,0,1,-10.0
2,13,0,1,1,-1,-15.999999999999998
2,13,0,1,1,0,-0.633821373578377
2,13,0,1,1,1,0.0
3,13,1,1,-1,-1,-21.0
3,13,1,1,-1,0,0.0
3,13,1,1,-1,1,-13.0
3,13,1,1,0,-1,-15.0
3,13,1,1,0,0,-11.0
3,13,1,1,0,1,-9.0
3,13,1,1,1,-1,-10.0
3,13,1,1,1,0,0.0
3,13,1,1,1,1,-18.0
3,14,0,1,0,-1,-1.0
3,14,0,1,0,0,-8.0
3,14,0,1,0,1,0.0
3,14,0,1,1,-1,-1.0
3,14,0,1,1,0,-8.0
3,14,0,1,1,1,0.0
3,16,0,2,0,-1,0.0
3,16,0,2,0,0,0.0
3,16,0,2,0,1,0.0
3,16,0,2,1,-1,0.0
3,16,0,2,1,0,0.0
3,16,0,2,1,1,0.0
2,8,1,1,-1,-1,-11.756474527403434
2,8,1,1,-1,0,-11.149902659714904
2,8,1,1,-1,1,-8.495733365669782
2,8,1,1,0,-1,-12.0
2,8,1,1,0,0,-13.348067460828085
2,8,1,1,0,1,-11.0
2,8,1,1,1,-1,-12.415388463407648
2,8,1,1,1,0,-10.977746143660246
2,8,1,1,1,1,-19.0
4,7,2,0,-1,0,-18.521317478065434
4,7,2,0,-1,1,-12.83064232664907
4,7,2,0,0,0,-14.0
4,7,2,0,0,1,-16.0
4,7,2,0,1,0,-11.0
4,7,2,0,1,1,-10.530104694897867
3,7,1,0,-1,0,0.05593945991119764
3,7,1,0,-1,1,0.37552669106741066
3,7,1,0,0,0,-18.0
3,7,1,0,0,1,-20.0
3,7,1,0,1,0,-19.0
3,7,1,0,1,1,-4.0
0,10,1,2,-1,-1,0.3021082664601378
0,10,1,2,-1,0,-18.0
0,10,1,2,-1,1,0.5303674187187104
0,10,1,2,0,-1,0.24107281228322275
0,10,1,2,0,0,0.29772507358872646
0,10,1,2,0,1,0.18249845907312934
0,10,1,2,1,-1,-13.0
0,10,1,2,1,0,-2.0
0,10,1,2,1,1,0.14242751151286714
1,13,4,2,-1,-1,-11.35560012551051
1,13,4,2,-1,0,-16.56944008242081
1,13,4,2,-1,1,-10.279144684933625
1,13,4,2,0,-1,-14.0
1,13,4,2,0,0,-12.165912109286708
1,13,4,2,0,1,-11.0
1,13,4,2,1,-1,-20.540432345876702
1,13,4,2,1,0,-15.0
1,13,4,2,1,1,-9.11704063385163
3,7,2,1,-1,-1,-8.0
3,7,2,1,-1,0,-12.0
3,7,2,1,-1,1,-11.0
3,7,2,1,0,-1,0.4524151715919622
3,7,2,1,0,0,-12.0
3,7,2,1,0,1,0.5969802235627656
3,7,2,1,1,-1,0.21122990666196884
3,7,2,1,1,0,0.47206319651277207
3,7,2,1,1,1,0.5139400810053945
1,7,1,0,-1,0,0.08546265941596765
1,7,1,0,-1,1,-12.0
1,7,1,0,0,0,0.0959338640017603
1,7,1,0,0,1,-6.0
1,7,1,0,1,0,0.32143150789143693
1,7,1,0,1,1,0.06468456916156595
0,8,1,1,-1,-1,-17.0
0,8,1,1,-1,0,0.8376508507956731
0,8,1,1,-1,1,0.2133531589136889
0,8,1,1,0,-1,0.3699126927725793
0,8,1,1,0,0,0.2970783509806587
0,8,1,1,0,1,-5.0
0,8,1,1,1,-1,0.805092078966967
0,8,1,1,1,0,0.43395575069788606
0,8,1,1,1,1,0.03698067704572294
2,10,3,2,-1,-1,-18.0
2,10,3,2,-1,0,-18.556279471635342
2,10,3,2,-1,1,-13.0
2,10,3,2,0,-1,-21.0
2,10,3,2,0,0,-21.0
2,10,3,2,0,1,-20.0
2,10,3,2,1,-1,-8.221849519825657
2,10,3,2,1,0,-8.0
2,10,3,2,1,1,-12.0
9,8,0,1,0,-1,0.09033391300219662
9,8,0,1,0,0,0.46895181533597674
9,8,0,1,0,1,-19.0
9,8,0,1,1,-1,-5.0
9,8,0,1,1,0,-17.0
9,8,0,1,1,1,-13.0
7,8,1,1,-1,-1,-6.18754793514279
7,8,1,1,-1,0,-6.698014275462247
7,8,1,1,-1,1,-22.0
7,8,1,1,0,-1,-10.602035920452643
7,8,1,1,0,0,-3.682080123626971
7,8,1,1,0,1,-2.2550167882144825
7,8,1,1,1,-1,-12.639160424594538
7,8,1,1,1,0,-8.066738963236821
7,8,1,1,1,1,-8.130257453828444
4,12,1,2,-1,-1,-1.0
4,12,1,2,-1,0,0.0
4,12,1,2,-1,1,-8.0
4,12,1,2,0,-1,-12.0
4,12,1,2,0,0,0.0
4,12,1,2,0,1,-14.0
4,12,1,2,1,-1,-3.9999999999999996
4,12,1,2,1,0,-18.0
4,12,1,2,1,1,0.0815467852151347
4,7,3,1,-1,-1,-12.0
4,7,3,1,-1,0,-14.0
4,7,3,1,-1,1,-11.133208124572034
4,7,3,1,0,-1,-9.473766640563822
4,7,3,1,0,0,-11.84796285747892
4,7,3,1,0,1,-13.506779591052263
4,7,3,1,1,-1,-15.0
4,7,3,1,1,0,-11.766423118594275
4,7,3,1,1,1,-10.0
1,10,1,2,-1,-1,0.09687149089815672
1,10,1,2,-1,0,0.19242351421393034
1,10,1,2,-1,1,0.057932588898180426
1,10,1,2,0,-1,0.5794843729200554
1,10,1,2,0,0,0.6537761607480317
1,10,1,2,0,1,0.20521953272499882
1,10,1,2,1,-1,-10.0
1,10,1,2,1,0,-12.0
1,10,1,2,1,1,0.2031343038864255
12,8,3,2,0,1,-19.0
12,8,3,2,-1,-1,0.23651806493838357
12,8,3,2,-1,0,0.42920892168453373
12,8,3,2,-1,1,-11.0
12,8,3,2,0,-1,0.17365295703230665
12,8,3,2,0,0,0.4717568169161477
12,8,3,2,1,-1,-20.0
12,8,3,2,1,0,0.20035600500310102
12,8,3,2,1,1,0.7848829141475724
3,9,3,2,-1,-1,-13.0
3,9,3,2,-1,0,-13.0
3,9,3,2,-1,1,0.5677404310624437
3,9,3,2,0,-1,0.01137032163157714
3,9,3,2,0,0,0.39387300184459506
3,9,3,2,0,1,0.6051389625576382
3,9,3,2,1,-1,0.25705501968680167
3,9,3,2,1,0,-9.0
3,9,3,2,1,1,-19.0
0,14,2,2,-1,-1,-14.0
0,14,2,2,-1,0,-10.0
0,14,2,2,-1,1,-17.0
0,14,2,2,0,-1,-11.818601482095772
0,14,2,2,0,0,-9.0
0,14,2,2,0,1,-7.718489890803974
0,14,2,2,1,-1,-15.0
0,14,2,2,1,0,-11.0
0,14,2,2,1,1,-18.0
4,9,4,2,-1,-1,0.0400316424843965
4,9,4,2,-1,0,-23.0
4,9,4,2,-1,1,-15.0
4,9,4,2,0,-1,-11.0
4,9,4,2,0,0,-16.0
4,9,4,2,0,1,-15.999999999999998
4,9,4,2,1,-1,-20.0
4,9,4,2,1,0,-10.0
4,9,4,2,1,1,-3.0
3,6,4,0,-1,0,-11.484607843337372
3,6,4,0,-1,1,-13.331568823969244
3,6,4,0,0,0,-13.889597411659702
3,6,4,0,0,1,-12.331148618010479
3,6,4,0,1,0,-10.0
3,6,4,0,1,1,-21.0
8,9,5,0,-1,0,0.00927898099634994
8,9,5,0,-1,1,0.4419099742794236
8,9,5,0,0,0,-1.0
8,9,5,0,0,1,0.20044133748533743
3,9,5,0,-1,0,-18.0
3,9,5,0,-1,1,0.2586514335464263
3,9,5,0,0,0,-22.0
3,9,5,0,0,1,-13.0
6,9,3,2,-1,-1,-12.748936920765278
6,9,3,2,-1,0,-2.735631456661704
6,9,3,2,-1,1,-11.557000118293294
6,9,3,2,0,-1,-11.043242021213
6,9,3,2,0,0,-13.0
6,9,3,2,0,1,-13.0
6,9,3,2,1,-1,-16.0
6,9,3,2,1,0,-16.0
6,9,3,2,1,1,-21.353958312603876
5,12,4,3,-1,-1,-1.0542792764170317
5,12,4,3,-1,0,-12.083169529495372
5,12,4,3,-1,1,0.0
5,12,4,3,0,-1,-11.901440591886345
5,12,4,3,0,0,-11.834153060883521
5,12,4,3,0,1,0.0
5,12,4,3,1,-1,-12.306687548941072
5,12,4,3,1,0,-12.098333872914028
5,12,4,3,1,1,0.0
1,14,4,2,-1,-1,-11.400890307758894
1,14,4,2,-1,0,-10.954984596662124
1,14,4,2,-1,1,-11.435516550043976
1,14,4,2,0,-1,-11.701091413868138
1,14,4,2,0,0,-10.82377627554507
1,14,4,2,0,1,-11.46372365601276
1,14,4,2,1,-1,-11.754217335762638
1,14,4,2,1,0,-11.39612370945828
1,14,4,2,1,1,-11.359072739344684
15,8,2,2,-1,-1,-12.0
15,8,2,2,-1,0,-13.0
15,8,2,2,-1,1,0.19400539544544937
15,8,2,2,0,-1,0.42564607426732326
15,8,2,2,0,0,0.2047228102207691
15,8,2,2,0,1,0.16589502022624314
15,8,2,2,1,-1,-22.0
15,8,2,2,1,0,-11.0
15,8,2,2,1,1,0.26532968914495436
4,10,2,2,-1,-1,-4.086981495843349
4,10,2,2,-1,0,-7.36959862964858
4,10,2,2,-1,1,-0.6136973533657277
4,10,2,2,0,-1,-7.58317219746482
4,10,2,2,0,0,-3.6688925720250705
4,10,2,2,0,1,-10.745085481359194
4,10,2,2,1,-1,-12.46972704568322
4,10,2,2,1,0,-12.177188309959556
4,10,2,2,1,1,-13.414824937844312
1,13,1,2,-1,-1,-13.0
1,13,1,2,-1,0,-13.267608825789008
1,13,1,2,-1,1,0.0
1,13,1,2,0,-1,-7.0
1,13,1,2,0,0,-15.0
1,13,1,2,0,1,0.0
1,13,1,2,1,-1,-1.0
1,13,1,2,1,0,-9.0
1,13,1,2,1,1,-14.0
9,7,0,0,0,1,-14.083256112338727
9,7,0,0,1,0,0.5820583024805162
9,7,0,0,1,1,0.4907199674636912
0,8,4,1,-1,-1,-10.975054944144613
0,8,4,1,-1,0,-11.983023094181615
0,8,4,1,-1,1,-21.0
0,8,4,1,0,-1,-18.80641580125758
0,8,4,1,0,0,-11.787237097740253
0,8,4,1,0,1,-12.948547055821786
0,8,4,1,1,-1,-15.437337379882317
0,8,4,1,1,0,-11.62431753348067
0,8,4,1,1,1,-10.486202911899214
9,9,2,2,-1,-1,0.26711922496516527
9,9,2,2,-1,0,-16.0
9,9,2,2,-1,1,-10.0
9,9,2,2,0,-1,0.022735575974770383
9,9,2,2,0,0,0.3112281318410307
9,9,2,2,0,1,0.16636445099662145
9,9,2,2,1,-1,-18.0
9,9,2,2,1,0,0.40184699339256946
9,9,2,2,1,1,0.062192329666970636
8,7,1,0,-1,0,-14.82970712455006
8,7,1,0,-1,1,-6.967553625232643
8,7,1,0,0,0,-12.158035198268173
8,7,1,0,0,1,-13.363461586233083
8,7,1,0,1,0,-12.0
8,7,1,0,1,1,-16.055067669905387
1,13,3,3,1,-1,-13.770955640085013
1,13,3,3,-1,-1,-8.909576457277685
1,13,3,3,-1,0,-10.301894978554884
1,13,3,3,-1,1,-21.0
1,13,3,3,0,-1,-10.929937845469105
1,13,3,3,0,0,-11.0
1,13,3,3,0,1,-11.0
1,13,3,3,1,0,-12.578335295823404
1,13,3,3,1,1,-17.0
0,7,5,0,-1,0,-11.107769691789878
0,7,5,0,-1,1,-10.714957629617432
0,7,5,0,0,0,-21.0
0,7,5,0,0,1,-12.304534155083157
4,7,5,1,-1,-1,-21.513513513513512
4,7,5,1,-1,0,-14.255149970305537
4,7,5,1,-1,1,-15.684227024889035
4,7,5,1,0,-1,-11.0
4,7,5,1,0,0,-11.0
4,7,5,1,0,1,-8.983442339705043
3,11,0,2,0,-1,0.14666188505334643
3,11,0,2,0,0,0.16276180487591585
3,11,0,2,0,1,-19.0
3,11,0,2,1,-1,-8.0
3,11,0,2,1,0,0.824472315149699
3,11,0,2,1,1,0.3323374969133678
0,13,2,1,-1,-1,-8.609090551376081
0,13,2,1,-1,0,-14.33127542607114
0,13,2,1,-1,1,-9.599832423401272
0,13,2,1,0,-1,-7.0
0,13,2,1,0,0,-7.160843124859364
0,13,2,1,0,1,-14.0
0,13,2,1,1,-1,-9.649141267832398
0,13,2,1,1,0,-12.355321268759415
0,13,2,1,1,1,-7.0
16,8,1,2,-1,-1,-11.0
16,8,1,2,-1,0,0.057265227257596196
16,8,1,2,-1,1,0.14880625499765343
16,8,1,2,0,-1,0.42303145377723905
16,8,1,2,0,0,0.06345266270526062
16,8,1,2,0,1,-24.0
16,8,1,2,1,-1,0.5037941402637405
16,8,1,2,1,0,0.3864428948353984
16,8,1,2,1,1,0.6003233199212991
3,13,1,2,-1,-1,-0.7003504607265801
3,13,1,2,-1,0,-11.209289329763406
3,13,1,2,-1,1,0.0
3,13,1,2,0,-1,-3.1807334881840195
3,13,1,2,0,0,-1.442917076730118
3,13,1,2,0,1,0.0
3,13,1,2,1,-1,-2.613964677377691
3,13,1,2,1,0,-5.777050191044852
3,13,1,2,1,1,0.0
1,15,2,2,-1,-1,0.0
1,15,2,2,-1,0,-17.0
1,15,2,2,-1,1,-11.0
1,15,2,2,0,-1,-8.0
1,15,2,2,0,0,-19.0
1,15,2,2,0,1,-11.0
1,15,2,2,1,-1,-9.956630849364634
1,15,2,2,1,0,-14.227539102978138
1,15,2,2,1,1,-7.705674913803753
4,13,1,3,-1,-1,0.3303644457366808
4,13,1,3,-1,0,0.0
4,13,1,3,-1,1,0.08909497226036012
4,13,1,3,0,-1,0.0
4,13,1,3,0,0,0.2289886616041623
4,13,1,3,0,1,-13.0
4,13,1,3,1,-1,0.008084296108004096
4,13,1,3,1,0,0.13264919636604322
4,13,1,3,1,1,-17.0
4,12,3,3,-1,-1,-22.0
4,12,3,3,-1,0,-17.514480545637607
4,12,3,3,-1,1,0.0
4,12,3,3,0,-1,-11.0
4,12,3,3,0,0,-9.807251558364781
4,12,3,3,0,1,0.0
4,12,3,3,1,-1,-8.0
4,12,3,3,1,0,-13.808984774670117
4,12,3,3,1,1,0.0
2,16,2,4,-1,-1,0.0
2,16,2,4,-1,0,0.0
2,16,2,4,-1,1,0.0
2,16,2,4,0,-1,0.0
2,16,2,4,0,0,0.0
2,16,2,4,0,1,0.0
2,16,2,4,1,-1,0.0
2,16,2,4,1,0,0.0
2,16,2,4,1,1,0.0
0,11,3,2,-1,-1,-19.0
0,11,3,2,-1,0,-11.000341125575792
0,11,3,2,-1,1,-10.061877341988339
0,11,3,2,0,-1,-14.0
0,11,3,2,0,0,-10.0
0,11,3,2,0,1,-11.0
0,11,3,2,1,-1,-15.923720475355113
0,11,3,2,1,0,-10.0
0,11,3,2,1,1,-11.176503439616166
2,9,4,2,-1,-1,-9.0
2,9,4,2,-1,0,0.2014192335427777
2,9,4,2,-1,1,-23.0
2,9,4,2,0,-1,-9.0
2,9,4,2,0,0,0.0773466513194484
2,9,4,2,0,1,-13.0
2,9,4,2,1,-1,0.14744593638037717
2,9,4,2,1,0,0.1917655923597018
2,9,4,2,1,1,-16.0
2,12,3,3,-1,-1,-9.0
2,12,3,3,-1,0,0.07333904909814348
2,12,3,3,-1,1,0.0
2,12,3,3,0,-1,0.5576382490883584
2,12,3,3,0,0,-17.0
2,12,3,3,0,1,-8.0
2,12,3,3,1,-1,0.04966448054520989
2,12,3,3,1,0,-6.0
2,12,3,3,1,1,0.5217388044865009
1,6,5,0,-1,0,-12.0
1,6,5,0,-1,1,-10.0
1,6,5,0,0,0,-10.0
1,6,5,0,0,1,-6.0
5,13,1,2,-1,-1,-0.29772305165649526
5,13,1,2,-1,0,-1.0127617226257921
5,13,1,2,-1,1,0.0
5,13,1,2,0,-1,-0.589515727022474
5,13,1,2,0,0,-0.9840410631004985
5,13,1,2,0,1,0.0
5,13,1,2,1,-1,-0.8468643935376884
5,13,1,2,1,0,-0.8019294543741422
5,13,1,2,1,1,0.0
5,10,1,2,-1,-1,-1.0
5,10,1,2,-1,0,0.3095108947060937
5,10,1,2,-1,1,0.25168777264109676
5,10,1,2,0,-1,-20.0
5,10,1,2,0,0,-1.0
5,10,1,2,0,1,0.0
5,10,1,2,1,-1,-1.0
5,10,1,2,1,0,0.08488870464052323
5,10,1,2,1,1,-15.0
1,11,2,2,-1,-1,-8.80130028036718
1,11,2,2,-1,0,-12.0
1,11,2,2,-1,1,-19.0
1,11,2,2,0,-1,-10.0
1,11,2,2,0,0,-12.0
1,11,2,2,0,1,-17.21942040332239
1,11,2,2,1,-1,-9.29320013547215
1,11,2,2,1,0,-11.627598234163685
1,11,2,2,1,1,-9.748677844674468
0,13,1,2,-1,-1,0.19354840770415305
0,13,1,2,-1,0,-11.0
0,13,1,2,-1,1,0.0
0,13,1,2,0,-1,-10.0
0,13,1,2,0,0,0.03002725175758625
0,13,1,2,0,1,-8.0
0,13,1,2,1,-1,-9.0
0,13,1,2,1,0,0.40084375641203884
0,13,1,2,1,1,0.0963031657075083
0,15,0,2,1,0,-10.0
0,15,0,2,0,-1,0.11474499057399201
0,15,0,2,0,0,0.16513399237404758
0,15,0,2,0,1,0.455348547634851
0,15,0,2,1,-1,-11.0
0,15,0,2,1,1,-6.0
8,7,1,1,-1,-1,0.05086495244965139
8,7,1,1,-1,0,0.3095182430341643
8,7,1,1,-1,1,0.09936773476082528
8,7,1,1,0,-1,0.3246274191203602
8,7,1,1,0,0,-16.0
8,7,1,1,0,1,0.7177399729347288
8,7,1,1,1,-1,0.4190983661037937
8,7,1,1,1,0,0.30807139655635485
8,7,1,1,1,1,0.02045418983753111
6,9,0,1,0,-1,-3.0
6,9,0,1,0,0,-14.0
6,9,0,1,0,1,-19.0
6,9,0,1,1,-1,-0.9999999999999999
6,9,0,1,1,0,-13.0
6,9,0,1,1,1,-1.0
11,6,0,0,0,1,-6.0
11,6,0,0,1,0,0.5101200566518911
11,6,0,0,1,1,0.6619238470344094
2,10,0,1,0,-1,0.4424857332458656
2,10,0,1,0,0,-2.0
2,10,0,1,0,1,-13.0
2,10,0,1,1,-1,-12.0
2,10,0,1,1,0,-10.0
2,10,0,1,1,1,-12.0
1,16,0,2,0,-1,0.0
1,16,0,2,0,0,0.0
1,16,0,2,0,1,0.0
1,16,0,2,1,-1,0.0
1,16,0,2,1,0,0.0
1,16,0,2,1,1,0.0
6,8,0,0,0,1,-15.0
6,8,0,0,1,0,-11.084062510119342
6,8,0,0,1,1,-20.0
6,10,0,1,0,-1,-3.660142782802929
6,10,0,1,0,0,-1.367429183820171
6,10,0,1,0,1,-11.430632443172588
6,10,0,1,1,-1,-2.6699637376198875
6,10,0,1,1,0,-3.1628158792960606
6,10,0,1,1,1,-7.0
6,10,0,0,0,1,-2.6088281139232814
6,10,0,0,1,0,-3.8193138766341668
6,10,0,0,1,1,-19.0
2,14,1,1,-1,-1,-15.999999999999998
2,14,1,1,-1,0,-1.0
2,14,1,1,-1,1,0.0
2,14,1,1,0,-1,-11.0
2,14,1,1,0,0,-19.0
2,14,1,1,0,1,0.0
2,14,1,1,1,-1,-10.0
2,14,1,1,1,0,-14.0
2,14,1,1,1,1,0.0
0,14,2,0,-1,0,0.11627037713390576
0,14,2,0,-1,1,0.26901438405264666
0,14,2,0,0,0,-9.0
0,14,2,0,0,1,-9.0
0,14,2,0,1,0,-17.0
0,14,2,0,1,1,-10.0
5,7,0,0,0,1,0.18062855935040334
5,7,0,0,1,0,-15.999999999999998
5,7,0,0,1,1,0.004996454646546966
4,7,1,0,-1,0,0.36178374721806106
4,7,1,0,-1,1,-9.0
4,7,1,0,0,0,-19.0
